manager_id,manager_name,type,style,strategy,sector,active
3838,Polar Capital,Fixed Income,Discretionary,Convertible,Global,True
3840,SSI Investment Management,Fixed Income,Discretionary,Fundamental,Global,False
3841,Ellerston Capital,Market Neutral,Discretionary,Multi Strategy,Global,False
3845,High-Flyer Capital Management,Equity LS,Discretionary,Fundamental,Asia,False
3846,Wynnefield Capital,Equity LS,Discretionary,Fundamental,Small Cap,False
3847,Wolverine Asset Management,Hedge Fund,Discretionary,Multi Strategy,Global,True
3848,Wexford Capital,Equity LS,Discretionary,Fundamental,Global,True
3849,Premier Miton,Hedge Fund,Fund of Funds,Diversified,Global,True
3850,Caygan Capital,Fixed Income,Discretionary,Multi Strategy,Global,True
3851,Ocean Leonid,CTA,Systematic,Trend Following,Alternative,False
3852,QUAM Asset Management,Equity LS,Discretionary,Fundamental,China,False
3853,Verition Fund Management,Hedge Fund,Fund of Funds,Diversified,Global,True
3854,Somerston Asset Management,Equity LS,Discretionary,Fundamental,Technology,True
3855,Astignes Capital Asia,CTA,Discretionary,Fundamental,Asia,True
3856,Saba Capital,Fixed Income,Discretionary,Tail Protect,Global,True
3857,Tyrus Capital Alternatives,Fixed Income,Discretionary,Convertible,Global,True
3858,P Schoenfeld Asset Management,Event Driven,Discretionary,Fundamental,Global,True
3859,Covalis Capital,Equity LS,Discretionary,Fundamental,Global,False
3861,Vision Capital Corporation,Equity LS,Discretionary,Fundamental,Real Estate,False
3862,Victory Asset Management,Market Neutral,Systematic,Multi Strategy,Global,True
3863,Variance Capital Asset Management,CTA,Systematic,Multi Strategy,Volatility,True
3864,Union Square Park Capital Management,Event Driven,Discretionary,Multi Strategy,Global,True
3866,Twin Capital Management,Event Driven,Systematic,Fundamental,Global,True
3868,Trafalgar Capital Management,Equity LS,Discretionary,Fundamental,US,True
3870,Strategic Investment Advisors,Equity LS,Discretionary,Fundamental,Commodity,True
3871,Mint Tower Capital,Hedge Fund,Discretionary,Multi Strategy,Volatility,False
3872,Dmx AI Dmx,Crypto,Discretionary,Digital Asset Allocator,Global,False
3873,Emperus Povilas,Crypto,Discretionary,Digital Asset Allocator,Global,False
3874,Eric Ocrant,CTA,Discretionary,Option Strategy,Agricultural,False
3875,Lammergeier Overend Rhelubrook,Crypto,Discretionary,Digital Asset Allocator,Global,False
3876,Larg Calculu,Crypto,Discretionary,Digital Asset Allocator,Global,False
3877,Long Term DRX,Crypto,Discretionary,Digital Asset Allocator,Global,False
3878,stvgny2,Crypto,Discretionary,Digital Asset Allocator,Global,False
3879,The Bag Class of 2017,Crypto,Discretionary,Digital Asset Allocator,Global,False
3880,WistCap Digital Vision Wiston Capital,Crypto,Discretionary,Digital Asset Allocator,Global,False
3881,Millennium Asset Management,Equity LS,Discretionary,Fundamental,US,False
3882,Titan Capital Investments,CTA,Discretionary,Technical,Agricultural,True
3883,SummerHaven Investment Management,CTA,Systematic,Multi Strategy,Commodity,True
3884,Scopia Capital Management,Equity LS,Discretionary,Fundamental,Global,True
3885,Semper Capital Management,Fixed Income,Discretionary,Fundamental,Global,False
3886,Locust Wood Capital Advisers,Equity LS,Discretionary,Fundamental,Global,True
3887,Machina Capital,Market Neutral,Systematic,Multi Strategy,Global,True
3888,ChainUp Investment,Crypto,Systematic,Crypto LS,Global,True
3889,Frens Capital,Crypto,Systematic,Crypto LS,Global,False
3890,Line Investment Technologies,CTA,Systematic,Trend Following,Global,True
3892,NuAlpha Capital Management,CTA,Systematic,Short Term,Currency,False
3893,Pangolin Investment Management,Equity LS,Discretionary,Fundamental,Asia,True
3894,Seligman Investments,Equity LS,Discretionary,Fundamental,Technology,True
3895,Cripto Future Bosti,Crypto,Discretionary,Digital Asset Allocator,Global,False
3896,Cryptomolly Anze,Crypto,Discretionary,Digital Asset Allocator,Global,False
3897,YBG,Crypto,Discretionary,Digital Asset Allocator,Global,False
3898,Twin Tree Capital Management,CTA,Systematic,Option Strategy,Equity,True
3899,Trek Capital Management,Equity LS,Discretionary,Fundamental,US,True
3902,Entrypoint Capital,Equity LS,Systematic,Multi Strategy,Global,True
3903,AD Capital Management,Equity LS,Discretionary,Fundamental,Asia,True
3904,Ocean Dial Asset Management,Equity LS,Discretionary,Fundamental,Asia,False
3905,Crystalline Management,Event Driven,Discretionary,Multi Strategy,Global,False
3906,Stratobridge Asset Management,Fixed Income,Discretionary,Market Neutral,Global,True
3907,Shadowfall Capital & Research,Equity LS,Discretionary,Fundamental,Europe,True
3908,Slater Investments,Equity LS,Discretionary,Fundamental,Europe,True
3909,Sio Capital Management,Equity LS,Discretionary,Fundamental,Health Care,True
3910,Andy Storm,Crypto,Discretionary,Digital Asset Allocator,Global,False
3911,Mzansi,Crypto,Discretionary,Digital Asset Allocator,Global,False
3912,MMA Pan Asia Fund Management,Equity LS,Discretionary,Fundamental,Asia,False
3913,RK Capital Management,Equity LS,Discretionary,Fundamental,Global,False
3914,Quest Management,Equity LS,Discretionary,Fundamental,Asia,False
3915,Golden Pine Investment,Equity LS,Discretionary,Value,Asia,False
3916,Gavea Investimentos,Hedge Fund,Discretionary,Fundamental,Emerging,True
3917,Eversept Partners,Equity LS,Discretionary,Fundamental,Health Care,True
3918,Bradesco Asset Management,Fixed Income,Discretionary,Fundamental,Emerging,True
3920,Sefton Place Advisors,Equity LS,Discretionary,Fundamental,Global,True
3921,DeFish Larg Emerald,Crypto,Discretionary,Digital Asset Allocator,Global,False
3922,Up and Thirsty Awkwar Sprinte,Crypto,Discretionary,Digital Asset Allocator,Global,False
3923,Sagil Capital,Equity LS,Discretionary,Fundamental,Emerging,True
3926,Rollo Capital Management,Equity LS,Discretionary,Fundamental,Global,True
3927,Portman Square Capital,Hedge Fund,Discretionary,Option Strategy,Global,False
3930,Nikko Asset Management,Equity LS,Discretionary,Fundamental,Asia,True
3933,Ikarian Capital,Equity LS,Discretionary,Fundamental,Health Care,True
3935,Longitude Asia Limited,Fixed Income,Discretionary,Convertible,Global,True
3936,Praxis Partners,Equity LS,Discretionary,Fundamental,Infrastructure,False
3937,Vinland Capital,Hedge Fund,Discretionary,Fundamental,Emerging,True
3938,PCJ Investment Counsel,Market Neutral,Discretionary,Fundamental,Global,True
3939,Apis Capital Advisors,Equity LS,Discretionary,Fundamental,Global,True
3940,Axonic Capital,Fixed Income,Discretionary,Fundamental,Credit,True
3942,Brasil Capital,Equity LS,Discretionary,Fundamental,Emerging,True
3943,Greylock Capital Management,Fixed Income,Discretionary,Fundamental,Emerging,True
3944,Jacobs Asset Management,Equity LS,Discretionary,Fundamental,Global,True
3945,Nordis Capital,Equity LS,Discretionary,Fundamental,ESG,False
3947,Optis Investment Management,Equity LS,Discretionary,Fundamental,Global,True
3949,Owl Creek Asset Management,Fixed Income,Discretionary,Fundamental,Credit,True
3950,Parallax Volatility Advisers,Market Neutral,Discretionary,Option Strategy,Global,True
3951,Pavise Capital Management,Equity LS,Discretionary,Fundamental,Global,True
3952,Perspective Investment Management,Hedge Fund,Discretionary,Fundamental,Emerging,False
3953,Myojo Asset Management Japan,Equity LS,Discretionary,Fundamental,Asia,False
3954,No Street Capital,Equity LS,Discretionary,Fundamental,Small Cap,True
3955,Norbury Partners,CTA,Discretionary,Fundamental,Global,False
3957,Nipun Capital,Equity LS,Systematic,Fundamental,Asia,True
3958,Nishkama Capital,Equity LS,Discretionary,Fundamental,Technology,True
3959,Monash Investors,Equity LS,Discretionary,Fundamental,Asia,True
3961,Meteora Capital,Event Driven,Discretionary,Fundamental,Global,True
3962,Krensavage Asset Management,Equity LS,Discretionary,Fundamental,Health care,True
3963,Lumina Fund Management,Equity LS,Discretionary,Fundamental,Global,False
3966,7dayTop bottn,Crypto,Discretionary,Digital Asset Allocator,Global,False
3967,AI Essentials  APC_UK,Crypto,Discretionary,Digital Asset Allocator,Global,False
3969,Old Orchard Capital Management,Fixed Income,Discretionary,Fundamental,Muni,True
3971,The White Lotus,Crypto,Discretionary,Digital Asset Allocator,Global,False
3972,XBTO Global,Crypto,Systematic,Crypto LS,Global,True
3976,Fortlake Asset Management,Fixed Income,Discretionary,Multi Strategy,Real Estate,True
3977,Asgard Asset Management,Fixed Income,Discretionary,Market Neutral,Global,True
3979,New Holland Capital,Hedge Fund,Fund of Funds,Diversified,Global,True
3980,Re7 Capital,Crypto,Systematic,Market Neutral,Global,True
3981,MIG Capital,Equity LS,Discretionary,Fundamental,Global,False
3982,Museum Mile Funds,CTA,Systematic,Market Neutral,Equity,False
3983,MidOcean Credit Partners,Fixed Income,Discretionary,Credit,Global,True
3984,Mark Asset Management,Equity LS,Discretionary,Fundamental,Global,True
3985,Loys AG,Equity LS,Discretionary,Fundamental,Global,False
3986,Logos Technologies (HK),Equity LS,Systematic,Multi Strategy,US,False
3987,LMCG Investments,Fixed Income,Systematic,Multi Strategy,Global,True
3989,Lighthouse Canton,Fixed Income,Discretionary,Fundamental,Global,True
3990,Liberty Park Capital Management,Equity LS,Systematic,Multi Strategy,Small Cap,True
3991,Jamarant Capital,Event Driven,Discretionary,Fundamental,US,True
3992,Lansdowne Partners,Equity LS,Discretionary,Fundamental,Global,True
3993,LBV Asset Management,Equity LS,Discretionary,Fundamental,Global,True
3994,Landscape Capital Management,Equity LS,Systematic,Multi Strategy,Global,True
3996,Gondola Partners,Fixed Income,Discretionary,Fundamental,Real Estate,False
3997,14B Investments,Equity LS,Discretionary,Fundamental,Global,False
3999,Advenio Capital Management,Equity LS,Discretionary,Fundamental,Global,True
4000,Analog Century Management,Equity LS,Discretionary,Fundamental,Technology,True
4001,Aravali Asset Management,Fixed Income,Discretionary,Market Neutral,Credit,True
4002,Archon Capital Management,Equity LS,Discretionary,Fundamental,Global,True
4003,Atika Capital Management,Equity LS,Discretionary,Fundamental,Global,False
4004,Bennelong Funds Management,Equity LS,Discretionary,Fundamental,Asia,True
4005,Billings Capital Management,Equity LS,Discretionary,Fundamental,Global,True
4007,BlueCove Limited,Fixed Income,Systematic,Multi Strategy,Global,True
4008,Bright Stream Capital Management,Hedge Fund,Discretionary,Fundamental,Global,True
4009,Merizon Group,CTA,Systematic,Multi Strategy,Global,False
4010,Paraimbal,CTA,Discretionary,Fundamental,Global,False
4011,Armington Capital,CTA,Systematic,Multi Strategy,Global,True
4012,Palekana,CTA,Systematic,Multi Strategy,Global,False
4013,Z3 Capital,CTA,Systematic,Multi Strategy,Global,False
4015,Aegeri Capital,CTA,Discretionary,Fundamental,Commodity,True
4016,Frontier Commodities,CTA,Discretionary,Fundamental,Commodity,True
4017,Castlebar Capital,Equity LS,Discretionary,Fundamental,Global,True
4019,Pi Investment Management Limited,Hedge Fund,Discretionary,Fundamental,Global,False
4020,Stouff Capital,Equity LS,Systematic,Multi Strategy,Global,True
4021,Addenda Capital,Fixed Income,Discretionary,Fundamental,Global,False
4022,Broadmark Asset Mgmt,Equity LS,Systematic,Tactical,US,True
4023,Albemarle Asset Management,Equity LS,Discretionary,Growth,Global,False
4025,Astaris Capital Management,Event Driven,Discretionary,Fundamental,Global,True
4026,BCK Capital Management,Event Driven,Discretionary,Fundamental,Global,False
4027,Berry Street Capital Management,Event Driven,Discretionary,Fundamental,Global,False
4028,Boardman Bay Capital Management,Equity LS,Discretionary,Fundamental,Technology,True
4029,MPM BioImpact,Equity LS,Discretionary,Fundamental,ESG,True
4030,Chilton Investment Company,Equity LS,Discretionary,Fundamental,Global,True
4031,Clareville Capital Partners,Equity LS,Discretionary,Fundamental,Europe,False
4032,Intrinsic Edge,Equity LS,Discretionary,Fundamental,Small Cap,True
4033,Condire Investors,Equity LS,Discretionary,Fundamental,Global,True
4034,Crawford Fund Management,Equity LS,Discretionary,Fundamental,Global,False
4035,Crescent Park Management,Equity LS,Discretionary,Fundamental,Global,False
4037,Decagon Asset Management,Event Driven,Discretionary,Multi Strategy,Global,True
4038,Drakai Capital,Fixed Income,Systematic,Multi Strategy,Credit,True
4039,East Sea Capital Management,Hedge Fund,Discretionary,Fundamental,Global,False
4040,EDL Capital,Equity LS,Discretionary,Fundamental,Global,True
4041,Engine Capital Management,Event Driven,Discretionary,Fundamental,Global,True
4042,Farringdon Capital Management,Market Neutral,Discretionary,Multi Strategy,Global,False
4043,Galliant Advisors,Equity LS,Discretionary,Fundamental,North America,True
4044,Gladius Capital Management,Hedge Fund,Discretionary,Option Strategy,Volatility,True
4045,GMT Capital Corp,Equity LS,Discretionary,Fundamental,Global,True
4046,Governors Lane,Event Driven,Discretionary,Fundamental,Global,True
4047,Grand Alliance Asset Management,Market Neutral,Discretionary,Fundamental,Asia,True
4048,GROW Funds,Equity LS,Discretionary,Fundamental,Small Cap,True
4049,GWM Asset Management,Event Driven,Discretionary,Fundamental,Global,False
4050,Harbor Group International,Equity LS,Discretionary,Fundamental,Real Estate,False
4051,Hondius Capital Management,CTA,Discretionary,Fundamental,Global,True
4052,Inflection Point Investments,Equity LS,Discretionary,Fundamental,Emerging,False
4053,Jennison Associates,Equity LS,Discretionary,Fundamental,Health Care,False
4054,Jinde Asset Management (Hong Kong),Hedge Fund,Systematic,Fundamental,Emerging,True
4055,Kawa Capital Management,Fixed Income,Discretionary,Fundamental,Global,True
4056,Kernow Asset Management Limited,Equity LS,Discretionary,Fundamental,Europe,True
4057,Kerrisdale Capital Management,Equity LS,Discretionary,Fundamental,Global,True
4058,Kinetic Advisors,Equity LS,Discretionary,Fundamental,Global,True
4059,Kondor Invest,Hedge Fund,Discretionary,Fundamental,Emerging,True
4060,Kryger Capital,Event Driven,Discretionary,Fundamental,Global,True
4061,Azure Tide Holdings,Crypto,Discretionary,Market Neutral,Global,True
4062,QSM,Equity LS,Discretionary,Value,Global,True
4063,UTXO Management,Crypto,Discretionary,Crypto LS,Global,True
4064,Deep Edge Fund Management,CTA,Systematic,AI,Global,True
4066,Pacific Asset Management,CTA,Discretionary,Fundamental,Global,True
4068,Gladwyne,Fixed Income,Discretionary,Credit,Global,True
4069,Markov Capital,Market Neutral,Systematic,Multi Strategy,Nordic,True
4070,Hafnium Investment,CTA,Systematic,Multi Strategy,Global,True
4071,Veerpoint Capital,CTA,Systematic,Multi Strategy,Global,True
4073,Nickel Digital,Crypto,Systematic,Market Neutral,Global,False
4074,Catalio Capital Management,Equity LS,Discretionary,Fundamental,Health Care,True
4075,Strategicome Portfolio,CTA,Discretionary,Option Strategy,Global,False
4076,Move37 Capital,CTA,Systematic,AI,Global,True
4077,Energy Investment Partners,Hedge Fund,Discretionary,Fundamental,Energy,True
4078,S14,Market Neutral,Discretionary,Fundamental,Global,False
4079,Forada Limited,CTA,Discretionary,Fundamental,Global,True
4080,Vadantia,CTA,Systematic,AI,Currency,True
4082,Asset Management One (AMO),RiskPremia,Systematic,Diversified,Global,True
4083,Triton Bay Capital,CTA,Systematic,Short Term,Global,True
4086,Mirazur Capital,LongOnly,Discretionary,Fundamental,Global,False
4087,Fieldhouse Capital,CTA,Systematic,Trend Following,Global,True
4088,RiverNorth Capital Management,Event Driven,Discretionary,Fundamental,Global,True
4090,Epoch Capital,CTA,Systematic,Multi Strategy,Global,True
4091,Inverewe Capital London,Fixed Income,Discretionary,Fundamental,Global,True
4092,Palmerston Capital Management,Fixed Income,Discretionary,Convertible,Global,False
4093,Malveira Capital Management,CTA,Systematic,Multi Strategy,Global,False
4094,AE Capital,CTA,Systematic,Multi Strategy,Global,True
4095,Parity Asset Management (Singapore),Hedge Fund,Discretionary,Fundamental,Global,True
4096,Schultze Asset Management,Event Driven,Discretionary,Fundamental,Global,True
4099,Openside Capital,CTA,Discretionary,Fundamental,Agricultural,True
4101,Signal Capital Partners,Fixed Income,Discretionary,Fundamental,Europe,True
4102,Amundsen Investment Managers,Event Driven,Discretionary,Fundamental,Europe,False
4103,Trans-Canada Capital,Hedge Fund,Discretionary,Multi Strategy,Global,True
4104,Harwood Capital Management,Private Equity,Discretionary,Multi Strategy,Global,True
4105,Nine Masts Capital,Equity LS,Discretionary,Fundamental,Global,True
4106,Schlossberg&Co Technologies,Equity LS,Discretionary,Fundamental,Technology,False
4107,Enhanced Investment Products,Market Neutral,Systematic,Multi Strategy,Asia,True
4108,Adapt Investment Managers,CTA,Discretionary,Option Strategy,Global,True
